sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.002908694106726009	0.0030316432536360294	0.0027739931234511536	0.002673202759559299	0.0048984442594140875	0.00505779574187462	0.004870349246344561	0.004752505446196943	0.006889531301481812	0.006960564739421622	0.006880159883969114	0.006581709084751422	0.00874443876293759	0.00878902933250747	0.00864910060770859	0.008474705272824895	0.01078433902422954	0.01076835606955333	0.010694983792618396	0.010457851301725463	0.02061306479278692	0.020228491271597693	0.020301076301609808	0.020127086112297247	0.001157982591819462	0.0008192860575755202	0.0007879059183387463	0.0008939605891583209
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026795040041598882	0.0029059305197810304	0.0028459905550259714	0.0027835462990057464	0.004946004600542092	0.00503806052006312	0.0048499985276149625	0.0047990634159701985	0.006815580493715253	0.007005403341871363	0.006902121585287595	0.006658732849009551	0.008808702086600782	0.00879297562546622	0.008671955806886898	0.008639888293285916	0.010712166610008475	0.010833077501861679	0.01065297915025456	0.010539288646319625	0.0207596320279322	0.020495256661309292	0.02042981848434261	0.020429055669637576	0.0009521549946238556	0.0007465181784027858	0.0008655089719148278	0.000944710710661499
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.0028932946212881483	0.002911493898296195	0.0027937488645647757	0.002787653654636231	0.004957046709271207	0.0050054701710106	0.004825224651625438	0.004821831956097544	0.006862144693621815	0.006936657083980896	0.006882514646432462	0.006694346167387434	0.008790063382765868	0.00880894097080252	0.00864640775227501	0.008632134080103786	0.010800670049667904	0.010745283303376556	0.01058299198850414	0.010496572191914423	0.02068312476132886	0.0204843465713999	0.020388687039894084	0.02042807766906971	0.0009701476244155563	0.0007614953813270887	0.0008029463479897304	0.0008666383893414278
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.002828128934899719	0.00288245161396273	0.0028119480843388383	0.0028482456687616824	0.004915335403579705	0.004968615737092109	0.004800750241922809	0.004810552107161076	0.00687377511067305	0.006987717497269839	0.0068433939779435375	0.006701984828416415	0.008771142966577446	0.008808513700762695	0.008662680652271864	0.008668125925290187	0.010835202094349933	0.010799795227316205	0.010631894433708067	0.01053373673295394	0.020647300926879955	0.020465480862758074	0.020357996351063088	0.020452456516588443	0.0009826052208195617	0.0007230999323941161	0.0008291915361707562	0.000920145283590889
rotifer_0.002_1x_1	0.0029084423677805914	0.002719417466930059	0.0029480617293575783	0.0028625108849512234	0.0	0.0	0.0	0.0	0.0057962886350941744	0.006135196755498692	0.006035319588247738	0.0059478316659460585	0.007768646473230756	0.0079928692584423	0.008038423427686837	0.007777005316796501	0.009621140220430896	0.009907199852002568	0.009813467768941434	0.009636180385803496	0.011850881624825156	0.011737192144076822	0.01172049228450061	0.011540328342951477	0.02180528078146097	0.02156746315900997	0.021509993838368532	0.021545458060817344	0.0019851953555515053	0.001957205634247582	0.0019908704022663527	0.0020750635399403375
rotifer_0.002_2x_1	0.0029858944762708845	0.0029049652061039722	0.0029239692005961835	0.0028763016543298446	0.0	0.0	0.0	0.0	0.005795126912551939	0.006109301909382086	0.005914658247678141	0.005863266211046617	0.007824977444010806	0.008076005987046777	0.0079696601175801	0.007744548151357517	0.009987860054378237	0.009931742433492725	0.0097313958240772	0.009716362716201963	0.011733274573557412	0.011724357191996451	0.011648405881861421	0.011591730965235532	0.021668276699942934	0.02157147649056479	0.021500649916177242	0.02149048275132719	0.0021122182419210205	0.0018759508652244686	0.001977200597249702	0.0020101813732756515
rotifer_0.002_4x_1	0.00272111608595037	0.002831718965274703	0.002792567462113261	0.0027931438483065948	0.0	0.0	0.0	0.0	0.005888201070345172	0.005940523375687302	0.00580357291765201	0.00581889267215146	0.00785203603455269	0.00799099868444635	0.007830344898244216	0.007726228482804477	0.009779084391035713	0.009792941384472023	0.009703208948564945	0.00963234046479005	0.011743917136090055	0.011697059624340433	0.011604659365602076	0.011532675121394092	0.021768076626121607	0.02152743758653919	0.021351349674152153	0.021409215773821526	0.0021100333899519283	0.0018206376066832815	0.0018773748641496596	0.0019161737384690005
rotifer_0.002_8x_1	0.00263997009750932	0.002787582957427346	0.0028042212662400348	0.0028472390996413426	0.0	0.0	0.0	0.0	0.005798229061373776	0.005869884861016711	0.005842489683036706	0.005805255388530176	0.007791225400085499	0.007947846668114832	0.007907347095450991	0.007771639769605008	0.009761119496734676	0.009800504599795016	0.009706117890796059	0.00970312037760867	0.011801538806351567	0.011764395201491197	0.011662346655089995	0.01158865584144157	0.021523289803542865	0.02149543951163239	0.021302341690594015	0.021429248608467327	0.0020380600989800307	0.00175096460171392	0.0018447970024757267	0.0020012851123276157
rotifer_0.004_1x_1	0.004898203700649043	0.00502005661571213	0.005051587879440667	0.004976190633595629	0.005796502448988788	0.005883865185414585	0.006003238406784729	0.0058725294601059625	0.0	0.0	0.0	0.0	0.009843356202200039	0.010039248391499955	0.009942822397766855	0.009686323049176966	0.01207878125780324	0.012145975890967135	0.011891495778803749	0.011952279883903768	0.013414065297219285	0.01375475599343299	0.013612805690407369	0.0134309285745938	0.023551730573467978	0.023094096357040073	0.02327303343453507	0.02317588663617514	0.00384789057669185	0.00396112323581161	0.0039874726459847845	0.004089991394556818
rotifer_0.004_2x_1	0.004981455142639045	0.005036538106816967	0.0050273222154912384	0.004958792105780585	0.00604303546235795	0.006109467080052277	0.005969079182916874	0.005860673628027533	0.0	0.0	0.0	0.0	0.01011882469480223	0.010152680891834034	0.010023855015749816	0.00982119239829319	0.012053162836352044	0.012002243646692355	0.011847017275027329	0.011800745271911614	0.013860796657910722	0.013853665439880506	0.013729285205595364	0.013563729294749437	0.023705669274545038	0.02350890744722928	0.023342033942919782	0.023325303528089893	0.003973994577325488	0.00404815483288819	0.004080712526586039	0.004106369336972216
