sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0023425796462153104	0.001572786204882187	0.0007875101780018103	0.0004750387546196382	0.003858014381088156	0.0032868214006954877	0.002412207208094979	0.0020796874007346783	0.005264103489838578	0.004568373956046951	0.0036484440847484954	0.0033379571241427945	0.0069684601985365345	0.006418002760900048	0.005325997791310677	0.005123869073260683	0.008842779361724128	0.007848158671221319	0.0068394405962190034	0.006646465202976019	0.016965564085374262	0.015784411784230207	0.014703659420144009	0.014557482536672417	0.00046504658557091244	0.0	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0015760588492969266	0.0006262982529327509	0.0	0.0	0.0031834041168026135	0.002327632248323766	0.0013793247790049542	0.0011946823095628856	0.004593395661888849	0.003623172313222789	0.0027123162476630023	0.002532833846918557	0.006185266915871509	0.005535287653637838	0.0044224266713413125	0.0042968724000722195	0.008320547324438174	0.007089604470809353	0.00605485779550073	0.005922141335583578	0.016509479072031954	0.01516650298636321	0.01423509663045157	0.014018036907088137	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0008100675338037451	0.0	0.0	0.0	0.0023288667333249556	0.0014655747919834782	0.0006076491086117593	0.0009696053517541967	0.003807328493844954	0.0029545496742497076	0.0021021928304505453	0.002284443259412909	0.005580056784199095	0.004787481530474574	0.0036926401707577544	0.0042769315153758924	0.00745316429446377	0.0062586054035370705	0.005385798720943403	0.00589095565300475	0.01588181235472045	0.014773459558594031	0.013961019111904316	0.01439262571679322	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001997866354400995	0.001306057970121384	0.0007445348538187083	0.0014920062838745325	0.0034146441701431813	0.0027483418423570735	0.0021345530729956507	0.002935185565446638	0.005401264313561057	0.004528740873793724	0.0037301693009514276	0.005092616450329762	0.00730507002450315	0.006109422362052114	0.005426374416941656	0.006707260290929241	0.015664498384410475	0.014669362298860622	0.014174506597991906	0.015313149027989357	0.0	0.0	0.0	0.0
club-moss_0.002_1x_1	0.0023418549149113936	0.0016295218184495027	0.0008341057028326926	0.0	0.0	0.0	0.0	0.0	0.004467631801225517	0.0037920079861694005	0.0029065092902506064	0.0027548611350664	0.006006222404128138	0.005386220657611476	0.004316732870704577	0.004022540237144164	0.007435592208102823	0.00707962920387117	0.005864116614222634	0.005719986559959165	0.009495516001587453	0.008392095845708571	0.007481797065544556	0.007377037085461291	0.017511547410090138	0.016349557344997212	0.015345489418690175	0.015322774718168413	0.0015337125973487182	0.0009993882584241204	0.0	0.0
club-moss_0.002_2x_1	0.0015217131491321164	0.0006267147230177987	0.0	0.0	0.0	0.0	0.0	0.0	0.0037287532913332488	0.0029871402530377406	0.0020873304978537214	0.0019522616000073147	0.005272997621923577	0.004481856244687609	0.0034369584652056604	0.003269062777626107	0.006881288374893825	0.006157070144439854	0.004964445209227818	0.005013479751933391	0.008724411230465995	0.007563458048136715	0.006633771275401697	0.006599481310999351	0.016894666222557513	0.015741939516676986	0.014737949326459809	0.014722656851106792	0.0005886745601237053	0.0	0.0	0.0
club-moss_0.002_4x_1	0.0007643257419739719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029372518369498086	0.0022215383495122593	0.00144780311697989	0.0016979166941899567	0.004339612675269678	0.0035670861744742143	0.0027529670593413754	0.0029429414252477104	0.006244271093805819	0.005437718385887158	0.004413698742205582	0.004922118891244613	0.007992631039408797	0.006869811828549323	0.0060749633011661945	0.006434999916444788	0.016474426944930846	0.015390327258275188	0.014543991656875432	0.014966714914429198	0.0	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0004716820568382381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026827709366953447	0.001985777595127353	0.0014810870361537723	0.0022144032803855006	0.004097021626143085	0.003535926106271689	0.002859304644922961	0.0036204923195446177	0.006047446842623337	0.005277863910526472	0.004478531203801706	0.005794433918989432	0.007931650098090246	0.006823285861901763	0.0061299663494766045	0.007312766856536784	0.016298694722346775	0.015224049211650909	0.014622600577671846	0.015942601355996074	0.0	0.0	0.0	0.0
club-moss_0.004_1x_1	0.0038610945101855954	0.003293900832106858	0.002400192442996295	0.0020160725513969236	0.004472530739014075	0.0038552141495520405	0.0030279345630411293	0.0027044245902673077	0.0	0.0	0.0	0.0	0.007408979097921818	0.006690658276375071	0.0058200943685038755	0.005344861795987667	0.008840421028285497	0.008473855548812767	0.007350519391392669	0.006982760309715585	0.01079772828486098	0.009645681040674186	0.008756317128555126	0.008547362307774998	0.018880055519591286	0.017777803942687458	0.016826390686656454	0.016652305087903767	0.0029302932246609518	0.0026734616683838077	0.0018023951506511888	0.0013426367313201192
club-moss_0.004_2x_1	0.0031848164827031063	0.0023318656543860595	0.0014631846714971482	0.0012776610985722303	0.0036757737999739007	0.0029905955389402292	0.002218700427159265	0.0019408864758959886	0.0	0.0	0.0	0.0	0.006757081587866325	0.0058879659794209924	0.005070217448967807	0.004816934875291914	0.008269395543326629	0.007649625259908335	0.006610344162861441	0.00654749628455813	0.010124330528891107	0.00897738779730811	0.008106859760405219	0.008009462963981159	0.01821163815318931	0.016965535183158586	0.01618005680643937	0.016120849154549553	0.002116795466534564	0.001628815462082256	0.0007848102202049304	0.0005665793076794965
