sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0021128794054592675	0.0013848296003122172	0.0005298053047402082	0.0	0.003595302576657592	0.002839305605902287	0.0019453589327859328	0.0015815070453942118	0.005293791865632635	0.004472173183848832	0.0034723472874366302	0.0030983332424673266	0.006882356612141544	0.005922756915269142	0.005091593165449709	0.0048224067920652845	0.008374903190610754	0.007496779227529081	0.006567141735397545	0.006372718100938989	0.016547116120154075	0.015984031263807538	0.014737262513814155	0.014449020961303993	0.0006314730174990126	0.0	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.001419429171208102	0.0006102126319571603	0.0	0.0	0.00305744065512069	0.002145445737144816	0.001112360610029215	0.0009448658643227575	0.004838959928638583	0.003855643510237568	0.0027282463572265163	0.002682210206506929	0.006586606983465005	0.0053685632547280215	0.004444772556774172	0.004374665424001472	0.008010285364898964	0.0068740124452056775	0.006116532896264853	0.005954486636711007	0.016237616675274007	0.01553372329909836	0.01438597960552863	0.014107634483499899	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0006359551419926489	0.0	0.0	0.0	0.0021905980389774838	0.0012006251674528715	0.0	0.0006326352274790817	0.0038864490585923802	0.002854241394426343	0.0019368978968073425	0.0023765747880350723	0.005720246315106436	0.004599934860177383	0.00383953805582123	0.004111119539284694	0.007262909963957395	0.006124294115549675	0.00544677553054149	0.005826147674676728	0.015662072772902866	0.014987931646532041	0.013967480936022085	0.014292296209235975	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019421961259912701	0.001052309348845947	0.0004608494413362488	0.0011555143881172097	0.0036841884796309067	0.0026988240636384195	0.0019884763271637495	0.0031999128204595797	0.0056508056532781886	0.0045615121522906785	0.003885591886774611	0.005015718793860419	0.007253642324703455	0.0059640260071077665	0.0055119684648215535	0.006671707043343607	0.015308504712904899	0.01470205407193425	0.014008614219746031	0.015061341348332714	0.0	0.0	0.0	0.0
club-moss_0.002_1x_1	0.002112702519767766	0.00146782598886904	0.0006549580122384736	0.0	0.0	0.0	0.0	0.0	0.004280215981995521	0.0035786186995411602	0.0027433170350277584	0.0024017502164490677	0.006159391576780989	0.005303100264653556	0.004280458303187538	0.004003539213318938	0.007635690483321525	0.0069470881283871895	0.00595284741054046	0.005734904533232364	0.009255565157399193	0.008291048005347553	0.007398522842182574	0.0070761411741786144	0.017110010299015696	0.016530172762505246	0.015577643310331159	0.015135779029200165	0.001277894060383504	0.0007527792551312538	0.0	0.0
club-moss_0.002_2x_1	0.0013399090626820562	0.0006106102306285475	0.0	0.0	0.0	0.0	0.0	0.0	0.003753030500314259	0.002842880660814989	0.0018129773660460762	0.0017283497206653235	0.005433444710747109	0.004543992451235887	0.0034235645053701546	0.003390544719857346	0.0070120593610015994	0.006141233372311823	0.005128798543904384	0.005143847632376605	0.008682457173369688	0.007729098515685432	0.006804158585473684	0.006680190067202936	0.016667137980094743	0.016123087808116016	0.0149328975151615	0.014630251747900273	0.0006291105982489332	0.0	0.0	0.0
club-moss_0.002_4x_1	0.0005141282266777368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002987129446446472	0.0019688976773146313	0.0011685356614137012	0.001400762929449653	0.0046652962045606325	0.0036954764953574613	0.002815569012054317	0.003141325449925509	0.00650911634422782	0.005435602428822049	0.004674685620692082	0.004962030803311718	0.007961153795738238	0.006868590154884939	0.006209260463600121	0.006517348057431396	0.01608975112627137	0.015475950336766787	0.014445411356699463	0.014817428168067907	0.0	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027650726030070153	0.0018159039654735355	0.001349670560867571	0.002056163275268181	0.0044655357857881	0.003567837707702436	0.002805793460536711	0.004066336359304051	0.006334223674131896	0.005371573393453747	0.004736017973488401	0.005885244820151165	0.007868580990127874	0.006740346012243638	0.006311427402626494	0.007492775905887453	0.015844544418868428	0.015335332769819326	0.014748750559889898	0.01587512510537033	0.0	0.0	0.0	0.0
club-moss_0.004_1x_1	0.0035981482156761104	0.0031633619112110354	0.0022576246031692964	0.0019597657402527827	0.004283931684478288	0.0038799920562704836	0.003079699391564667	0.002787441337462934	0.0	0.0	0.0	0.0	0.007426898934558272	0.0067400841197659805	0.0057354014676025845	0.005494321531928561	0.009253244040306233	0.008390388900063207	0.007432724685302212	0.007244235312774325	0.010716845283767085	0.010073302303766619	0.009123371063774269	0.008818262049778683	0.018403837616632987	0.017785681530624965	0.01688878952999127	0.016285531935295024	0.002807584479510518	0.002473816626845347	0.0017733795740977152	0.001401479603229633
club-moss_0.004_2x_1	0.00275096937332954	0.0021491828270683595	0.0011986113207521213	0.0010293298721279112	0.003468041484650056	0.0028459852180164305	0.001966622944743159	0.0017748499233797132	0.0	0.0	0.0	0.0	0.006687181231885933	0.00594978544093804	0.004855485211630002	0.004687685565057921	0.008461422686222424	0.007619594447299004	0.006437541573587581	0.0063962532329414215	0.009887440757657613	0.008974392816598464	0.00815829642829294	0.007933015363668106	0.017861596317528476	0.017187325387705076	0.016086883819492054	0.01581580849604389	0.0020548907591859695	0.0014690832568523104	0.0006944822144081834	0.0
club-moss_0.004_4x_1	0.001887098427398105	0.0011150880732963752	0.0	0.000451845610008876	0.0026616468109847556	0.0018161743301622587	0.0011679612503135133	0.001322335132350733	0.0	0.0	0.0	0.0	0.00588024558724206	0.0049343717273957755	0.004067156714094919	0.004439059596303671	0.0076527805711899015	0.006668961204789986	0.005843262755470788	0.0062200596975483715	0.009220827301997534	0.008141251129175442	0.0075443466516209355	0.007860097251326054	0.01732216847271382	0.016763210388940138	0.015734843687859865	0.016112089376518507	0.0010786323654016071	0.0003845309771278723	0.0	0.0
club-moss_0.004_8x_1	0.0015731376730011319	0.0009704901924542749	0.0006461663451286381	0.0011581894190026644	0.0023891293300633376	0.0017736535419122913	0.0014312839388164686	0.0020592735117980457	0.0	0.0	0.0	0.0	0.0055686651104557994	0.004885652853216836	0.004253589924834669	0.005622589697644372	0.007601431557893012	0.006689058073992728	0.006057486618793238	0.007376038694185149	0.0092472820665072	0.008113990514876442	0.00781194833124751	0.00904281492457719	0.017046202512887045	0.01658214606054917	0.016110100252058272	0.017459649029285776	0.0007707999906207501	0.0	0.0	0.00047703381856131267
club-moss_0.006_1x_1	0.005302677280360752	0.005009021839236163	0.00400791054131566	0.0037210310036867263	0.006170142037057447	0.005620078048623561	0.004812767023739966	0.004505805845651462	0.007433447705747446	0.006907471809653199	0.0060677041741413916	0.005608372524244209	0.0	0.0	0.0	0.0	0.01070843424146413	0.01006759653856033	0.009210839535153668	0.008937440729607954	0.012132152002433205	0.01146219083384726	0.010536133177493563	0.010229699107653818	0.019904870124589937	0.019242246667102798	0.018426504320172152	0.017772582982565975	0.004572708552574308	0.0043683082291589995	0.003670806465676626	0.003237019504550364
