sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.15_8x_1.hist	100809414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100809414
rotifer_0.1_4x_1.hist	100164105	711284	60481	20550	9728	6093	362	322	207	104	49	23	8	11	13	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101121445
rotifer_0.2_1x_1.hist	100713152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100905756
rotifer_0.05_8x_1.hist	98456029	733672	122144	46837	22258	13857	7563	3714	3171	3486	1687	1009	1401	1060	547	379	601	561	144	354	446	138	67	130	278	373	83	25	7	2	354	104	40	3	0	6	180	97	18	0	0	52	125	46	6	3	0	0	0	68	100459103
rotifer_0.1_1x_1.hist	100192530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100386627
rotifer_0.15_2x_1.hist	100543737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100543737
rotifer_0.15_1x_1.hist	101303205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101491853
rotifer_0.15_4x_1.hist	100300706	596269	50301	16731	6637	3803	6	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101016371
rotifer_0.05_1x_1.hist	98837664	858875	91983	37892	21097	13175	12806	7793	3067	1563	755	591	821	1355	1680	927	533	221	34	32	61	99	470	914	291	160	35	10	2	0	0	0	0	0	0	0	0	715	142	6	1	0	0	0	0	0	0	0	0	174	101163889
rotifer_0.2_8x_1.hist	100723815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100723815
rotifer_0.2_4x_1.hist	100333749	636369	53684	17853	7065	4024	8	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101137321
rotifer_0.05_2x_1.hist	98338292	823638	94848	39736	20728	12396	4348	3580	5407	3294	1594	785	441	728	902	1305	751	312	57	140	264	431	662	192	10	4	0	0	0	0	0	0	298	444	140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	415	100560551
rotifer_0.1_8x_1.hist	100648990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100648990
rotifer_0.2_2x_1.hist	100791690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100791690
rotifer_0.05_4x_1.hist	98512972	799343	99462	41400	21159	12443	4699	4196	5264	2683	1298	676	939	1550	1167	370	212	273	574	430	278	85	194	55	43	138	328	184	60	29	81	162	227	25	7	0	0	0	138	101	32	12	5	1	0	0	0	0	0	130	100710925
rotifer_0.1_2x_1.hist	100595965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100595965
rotifer_0.0_4x_1.hist	85579415	3177210	602291	239058	116340	73447	81134	39861	30265	34623	26815	13223	9960	15270	7900	5142	8155	10886	5637	3068	1989	995	4729	9195	539	298	66	20	4337	3000	888	262	104	11	588	3967	1139	620	123	5	0	2048	1317	492	81	26	10	2	0	3274	99509984
rotifer_0.0_8x_1.hist	85359612	3069815	609521	236524	119098	74579	55961	49988	40817	20816	23922	20078	7707	12045	14944	4754	6200	8275	2916	6163	5674	1772	2149	4178	2963	1645	417	1113	3616	1807	534	157	940	2819	1600	99	27	13	3108	844	280	113	59	21	979	1435	642	213	70	1041	99210561
rotifer_0.0_2x_1.hist	85368240	3347952	623352	240122	130556	80381	53024	26050	30015	34336	33706	16622	6380	8109	10060	14556	8390	3495	5062	5686	3687	1151	952	1850	3952	6762	1525	490	162	80	1891	3781	1511	173	54	2	0	0	6896	554	183	74	38	13	1	0	0	0	0	4561	99688912
rotifer_0.0_1x_1.hist	85638333	3394566	620907	236284	132883	83451	107330	74881	29483	15035	7278	6999	9730	16066	19933	9598	5531	2303	2895	7125	13458	4204	1821	531	30	15	2	0	0	0	3187	6374	8049	927	294	17	3	1	0	0	0	0	0	0	0	0	0	0	0	8616	99373158
