sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.002196550830134499	0.0017790867531256127	0.0009906820501952563	0.0008632355764935395	0.003779808284183362	0.0033871837033152548	0.0025221738455344163	0.002278452726803579	0.005767227897985329	0.0048861176962970865	0.004148174557747184	0.003841973536703998	0.006799171146197935	0.006540273417628485	0.00570963812966132	0.00555004951611512	0.008606440972774847	0.007971351708055678	0.0071843037254163186	0.006992704082282411	0.01695180187146429	0.01619299730088724	0.015263517085265542	0.015009085802717245	0.0007843744418328573	0.0	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.001792763436038473	0.001232356673376594	0.00047161857665267866	0.0005327816651706998	0.003365496949671058	0.002936560836786747	0.001993363034057042	0.001996591809734384	0.005144384782115391	0.004522729505867113	0.0036730391452274727	0.0035731342239835513	0.0066722884903289694	0.006052290749149939	0.005345438901043077	0.0052336315302243626	0.008470913435652979	0.00763741351816419	0.0069068227802475115	0.006712491658375705	0.016772256918116898	0.016008010468563056	0.01523529821168487	0.014995670039039781	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0010272868251736797	0.0	0.0	0.0	0.0026505574863467376	0.002141706568260607	0.0012704971095331683	0.0019156482079882423	0.004537357514600469	0.003738661651618396	0.0029959874799047686	0.0034267557643806027	0.006220667561881038	0.005378358256537503	0.004746829683371567	0.005112077006285492	0.007828323558678157	0.006973761120575389	0.006314910237484902	0.0067104330609931715	0.016246024670542678	0.015675767302915772	0.014977111031770957	0.015192285682335263	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0010168193846580818	0.0005678450080750859	0.0	0.00200757610846677	0.002724666814949064	0.0022594640310976935	0.001876159552458628	0.003449648321748991	0.004586359945488204	0.003935672716572744	0.0035590899102779187	0.005020060168432136	0.00629218124653695	0.005694234752270963	0.005309256422902691	0.006820876689248581	0.00811319801853347	0.007349448999824952	0.007018924885458462	0.008499564375098223	0.016683723233375004	0.016187354414291928	0.015776083525091297	0.01719267490618185	0.0	0.0	0.0	0.0006274754514064
club-moss_0.002_1x_1	0.002196515275093433	0.0018655781748603004	0.0010641675335151546	0.0010167556826369733	0.0	0.0	0.0	0.0	0.0046351833512768125	0.004146265735414439	0.0034241215686637563	0.0032255494216658974	0.006292930744023773	0.00578675006148974	0.004896796891997648	0.00473296623587013	0.007881628919358187	0.007334968827746649	0.006539114810368316	0.006331255532890377	0.009377678014185375	0.008824840213446653	0.008029919664804583	0.007780226565936757	0.01767418815052862	0.01699297273636899	0.01620556130152897	0.015804872722598135	0.0015590859992711092	0.0012639624387013218	0.00041663682905771616	0.00043060310452093514
club-moss_0.002_2x_1	0.001710866511588614	0.00123327496994008	0.0	0.0005470475729830246	0.0	0.0	0.0	0.0	0.004024733531462357	0.0035908386943571736	0.00272386356377095	0.0027498632440855998	0.005946047762690562	0.005072620994095391	0.004331672916920278	0.004206119559871762	0.007427512286355762	0.006752630944579232	0.00601991387077501	0.0060168323695326854	0.008932392619546682	0.008320293500134976	0.007467550466119051	0.007388988047649853	0.0173544168581102	0.016606260821788867	0.015854565008654824	0.015597777550357602	0.001019516447900705	0.0005266251179767066	0.0	0.0
club-moss_0.002_4x_1	0.0009532733443469274	0.0004719527741356552	0.0	0.0	0.0	0.0	0.0	0.0	0.0034092449830341225	0.0028794202115399233	0.0020542127902447465	0.0025179899670516657	0.005208683680739343	0.004424497012307908	0.0037480939063008027	0.003970818289902129	0.006982503830118273	0.006185462457425094	0.005563743662871946	0.005814542493076121	0.00845529622259748	0.007721948563062056	0.0069592579493550875	0.007297237967455157	0.016949787596249915	0.01632049570495357	0.01553603832646177	0.0157441483443147	0.0	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0008628598877049573	0.0005532233396605432	0.0	0.0020067938395430143	0.0	0.0	0.0	0.0	0.003437354597226965	0.002971560599320655	0.0025256285357246676	0.004182469539471425	0.005390626681382082	0.004676064266731132	0.004230316581625888	0.00571386708906343	0.007013078628867451	0.0064026912189216415	0.005977627986289202	0.007510399671718083	0.008676515482867188	0.00792741421455461	0.007609337209940347	0.009122866438837725	0.017163290005866954	0.016728781697991336	0.01633013388520558	0.017726204668162604	0.0	0.0	0.0	0.0013493781726000532
club-moss_0.004_1x_1	0.0037838206222584447	0.003504669127366877	0.002748387139104454	0.0027288166563665547	0.004640127503670023	0.0041874474368614875	0.0035459076574191825	0.0034448514801389556	0.0	0.0	0.0	0.0	0.007933091168393587	0.007401737511616096	0.006590679098899358	0.006313046951658477	0.009362610878469148	0.008752644650759757	0.008094205676755138	0.007871202322794766	0.010652869529244205	0.010225401310434248	0.009549947812345718	0.009308630983492544	0.01883143438277789	0.018375448191495218	0.01762698903675935	0.01723102595318385	0.0032722588520074547	0.002809216105816333	0.0020810207041461605	0.002133344186166234
club-moss_0.004_2x_1	0.003262870322362077	0.0029427665496773187	0.0021384618725330293	0.0021816527833796078	0.003994766958878767	0.0035957638399678332	0.0028842143561806457	0.0028714184293500535	0.0	0.0	0.0	0.0	0.0073169277736070855	0.006699904383910197	0.005923596746666395	0.005839488359273294	0.008935155796899477	0.00830558054676357	0.007584336828671903	0.007571006938728033	0.010300124254417849	0.009720402362402035	0.009001991817968881	0.0088581117287796	0.01872024271341772	0.017920531678210245	0.017247109733886667	0.01689133132705467	0.0024447674005153835	0.0021453193981129247	0.001371336594597913	0.0015194348602815626
club-moss_0.004_4x_1	0.0024205783345655238	0.0019890320697481326	0.0012633024147137631	0.001809053356502576	0.003286614453988551	0.0027158159598357047	0.002048837236410615	0.0024368108933026716	0.0	0.0	0.0	0.0	0.006613696051187082	0.0058965398816215675	0.00521272679465437	0.005301156715891446	0.00814131539140979	0.007504297522289808	0.006960098966824985	0.0071087975201190486	0.009809029307528165	0.009082102429703956	0.008472543292579836	0.00865201073706824	0.018098231723083166	0.017440663238713815	0.01665365198177069	0.016797682963884918	0.0017546178990073171	0.001220282992678083	0.0005788020769187726	0.0010994291561842345
club-moss_0.004_8x_1	0.0022742773501796044	0.002069801019381897	0.0019718998219814265	0.003445703667209375	0.003219044496208716	0.0028474988798048943	0.002600014905092335	0.004179315365113436	0.0	0.0	0.0	0.0	0.0066714341102104315	0.006080360742792465	0.005622358908904428	0.007084248024304602	0.008246780791373996	0.007797801765498591	0.007418278731788983	0.008885677829021443	0.009980040527443631	0.009353835663204047	0.009101155639681486	0.010515426278477374	0.01832869245996053	0.017860375405245908	0.017520570168311107	0.018921092893290335	0.0016466781224014268	0.0013734281239513384	0.0012235347990096305	0.002759155839617269
