sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001596091132113786	0.00136519205547192	0.0012631469684623031	0.03433417527296234	0.00018404263972537915	0.0012674542278372503	0.007445441803667463	0.007763814988110074	0.00809661600220446	0.007469739290435928	0.007296595941247874	0.008030747483388723	0.008744070454898	0.008973813371344508	0.009354324807670067	0.00840339321395056	0.008773144613757	0.009314311516134821	0.0088063670556211	0.009210453698931365	0.009557631820905521	0.008751193228958232	0.008788587476165621	0.009645919234970601	0.011222947296806507	0.011104100362218983	0.011076402863143264	0.009269645549567551	0.010899401985147827	0.011075518625539904	0	6.482842204180717e-05	5.4232397452946834e-05	0	0	0.0002732370069887802	0	0	0.0002988408570970824	0	0	0.0004127973773585536	0	0	0	0	0	0	0.0010061602161592909	0.002142413083131678	0.0020519565059393674	0.035080895391953915	0.0009377436747171064	0.0020773867377710253
club-moss_0.001_1x_23	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015393845744335888	0.0009677659205071798	0.0007820738491094437	0.036015939070645264	0	0.0007608009451947062	0.008055481078638516	0.008073846439995314	0.008462451941580684	0.00824272217267552	0.0077823074085354715	0.008319266891484989	0.009170512333645076	0.009262187725161186	0.009471332332884996	0.008915753296571127	0.009040394619099779	0.00964418145973367	0.009140689794953083	0.009310212984582789	0.009684081130876043	0.009375649980013612	0.009083784811641071	0.009747188206628121	0.011460129021087506	0.011205911894261011	0.011028875013049833	0.009638765509401681	0.011032776904063901	0.011035386842515593	7.962042324338725e-05	6.495573650833197e-05	2.718555986880311e-06	0.0006006308261412574	1.3155432293632252e-05	0.0002613562619844245	0	0	0	0.0003650095879873527	0	0.00013939291881326366	0	0	0	0	0	0	0.0007756079795064874	0.001835385692241065	0.0015967481352563428	0.03681497663500333	0.0006721657405525105	0.0015917997703360776
club-moss_0.001_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014086992173685253	0.0007910998752136411	0.0005413424545269718	0.03681792281249108	0	0.0004907003113722164	0.008239401528334911	0.008242980020145452	0.00845537661059248	0.008259051272205498	0.00806402112511817	0.008046426583698807	0.009341505336119993	0.009085103202206124	0.009310265733122214	0.009145193371261406	0.009279458263503293	0.009340632764572976	0.009338616400842548	0.009532455931364758	0.009686385761754401	0.009566873515336694	0.009332137188370115	0.009815170348081104	0.011318763251940478	0.011002842979446759	0.01080625944824154	0.009484082525818116	0.010892070604348048	0.010796917448071208	0.00010713032516740384	4.715756283391048e-05	0	0.0005791187518574548	3.944524009069639e-05	9.486218294285642e-05	0	0	0	0.0005611796041736783	0	0	0	0	0	0	0	0	0.0006896430627731931	0.0016519633051652605	0.0014058256647494494	0.0376141914642274	0.0005170102138373212	0.0013706870032005325
club-moss_0.001_1x_HiSeq2500L150R	0	0	0	0.0	0	0	0	0	0.000399753409118464	0	0	0.00047240036992735046	0	0	0	0	0	2.6237404099349604e-06	0.002348131391603392	0.002181109645174484	0.002285595316368183	0.03194223673618379	0.0008454795823892303	0.0022919972141955958	0.007534287123623029	0.008069749602974796	0.008425862945729112	0.007226001072269783	0.007682174932632457	0.008224063793955128	0.008766521351165402	0.00935246282598956	0.009960789755174893	0.008282741509268887	0.00901172826006258	0.009911167849161129	0.008958560083821343	0.009681193006317979	0.010242774737320604	0.008772018556820638	0.009129048764664471	0.01027147966677966	0.011799012162788336	0.011822763991930496	0.01180755468755601	0.009701350366659867	0.011440008698196058	0.01184073926704221	1.5614639796268648e-05	0.000499897281450612	0.00040938735897944056	0.00011485681300138495	0.00010473761219476074	0.000904669326568297	5.0316184772913886e-05	0.0005220883956165157	0.0009661526757660521	0	0.00012868422868062002	0.0012385983120264399	0	0	0.00011472007443658061	0	0.0005401793303332347	0.000562391947401264	0.00172957975520871	0.003001867220000287	0.003052425558911831	0.03374291810363794	0.0016995566412009167	0.003051425674280628
club-moss_0.001_1x_MiSeqv3L250R	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017377863754867162	0.0014158206601245782	0.0013031063106978547	0.03423821442432484	9.840227605528717e-05	0.001261117855955951	0.007865787132609214	0.008006531480817203	0.008381915575973786	0.007629768455150621	0.007680998032581043	0.008069236300995097	0.009169520469058168	0.009215491264063402	0.009452570397682547	0.008578582776333943	0.009090755345207535	0.009651323672726142	0.009158511151109106	0.009600654574694834	0.009887808784380114	0.009200024461140432	0.009046987145582608	0.010024099733201952	0.011618951470550698	0.011445714705475951	0.011392566187632847	0.009665272031246785	0.011155012921296947	0.011364112888132882	0	1.667769731572566e-05	0.00025833285771792447	6.84317320632788e-05	0	0.0002046017433419145	0	2.5823985073780698e-05	0.00019371380487653855	0	0	0.0003052518298081175	0	0	0	0	0	0	0.0010758205393445186	0.0021549761940183876	0.0020831937535241707	0.034875279281148974	0.0008235805608181046	0.0020512293454292285
club-moss_0.001_1x_novaseq_profR	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013116394829992828	0.0006853210278610078	0.00042160976515825954	0.036869963932548266	0	0.0003417688133803276	0.008111961563541437	0.008128889985252186	0.008494672442536433	0.008586723637211469	0.008085673651335168	0.008360008886207027	0.00931908272239046	0.009186138972618552	0.009395962674771274	0.00918172419578378	0.009189686908577577	0.009347890039926754	0.009346569467333699	0.009354646601510308	0.00960601968332253	0.009524531442547612	0.009264524009550357	0.009689692128966088	0.011342203115148997	0.011027282598995658	0.010896791956381935	0.00966149789971582	0.010978229913520154	0.010822968365375107	0.00012737182527799984	0.00016734410390528698	0	0.0005965912239059845	0	6.659197311453813e-05	0.00011087500589257449	0	0	0.0005922222923894216	0	0	0	0	0	0	0	0	0.000552546355908623	0.0015265691425836447	0.001252056855701622	0.03764869852551145	0.000444703937015678	0.0012061677881713972
club-moss_0.001_2x_20	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.00034951438052366335	0.0004712644803347432	0.0005653694359117889	0.02783372924051497	0	0.000566780584186799	0.007534955554890033	0.0077252976624048175	0.00790214770177522	0.007394576656453822	0.007465728091916701	0.007900688196398775	0.008366710467090477	0.008443021133111017	0.008799980857232215	0.007854082623197312	0.008375127518932213	0.008961748057520258	0.008214820111720256	0.008677027473011023	0.00914761404486042	0.008253072126503391	0.008416187026629829	0.009189652664671533	0.010229353985329204	0.010325586681534937	0.010377095195468033	0.007685064364870153	0.009977513677077554	0.010402148902860842	0	0.00010321979637295531	0.0002150929622852793	0.0002369265590871361	0.0003352294332903405	0.000454301880158936	0	0	9.412996490787418e-05	0	0	0.00012983484825068725	0	0	0	0	0	0	0.00021836416240095247	0.0014430251394015325	0.001552655913389489	0.028570193623981943	7.53050734005889e-05	0.0015772287516211403
club-moss_0.001_2x_23	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.00025869749175322365	6.126576032283726e-05	1.3096674391865903e-05	0.030557891088838773	0	0	0.008116851674488834	0.007870810993067412	0.008158701830416004	0.008245809139823868	0.008034974913955106	0.007999473313136551	0.008857746820943868	0.008682335938823393	0.008946753563393917	0.008668852239148483	0.008808897061748033	0.009037604693623913	0.008776941764301549	0.008978174454892351	0.00926321506180161	0.009021953582328823	0.008864500366548844	0.009326801104893034	0.010451334378199229	0.010394308909398409	0.010357112738478724	0.008094703751521881	0.010088069788350862	0.010350179069110288	0.00027245764951988605	0.00015736347748740442	6.923998951446908e-05	0.0007226251780170223	0.00029918660615979586	0.0003171686329139778	0	0	0	0.0002069039909516901	0	0	0	0	0	0	0	0	0	0.0010472485798653786	0.0009919978554042697	0.03131907382918342	0	0.0009835912297193605
club-moss_0.001_2x_25	0	0	0	0.000399753409118464	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.00035852791400725614	2.667876613149378e-05	0	0.03182948852478085	0	0	0.008488328515861898	0.008267559768230015	0.008337428433475402	0.008769687837964502	0.008342880243897621	0.008126923052721557	0.009136576771030192	0.009006643414965376	0.009217636694909714	0.009194928346926257	0.00913732239844689	0.00930649583795351	0.009223289374246102	0.009275136819204	0.009481360603934563	0.009483268227471697	0.009253163095262584	0.00955179439278886	0.010700095213930005	0.010554664289720628	0.010492030919600603	0.00845461652692825	0.01028898999084693	0.01047523443165288	0.00042034654146339	0.00025043818260483963	7.798172988249252e-05	0.0011465162678551133	0.0005486330821630192	0.000268275796614148	4.729776494472038e-05	0	0	0.0005185290766311912	0	0	0	0	0	0	0	0	0	0.0010053662046876077	0.0008848884302160576	0.032689697435929754	0	0.0008608415678037495
club-moss_0.001_2x_HiSeq2500L150R	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0008417556965977235	0.0010860974521307298	0.0013007884330139552	0.024435940864336314	0	0.001327569775119719	0.007489898584610244	0.0077501058635184306	0.008046413354773185	0.007265744863753643	0.007413171833497545	0.008012467945909596	0.008068615199119056	0.008544121250788295	0.009035612067232357	0.007543237356528731	0.008237164347347337	0.009050076865513845	0.007989335459258728	0.008596601882634336	0.009302311435921085	0.007832038747365488	0.00821913838757693	0.009339737131222048	0.010381179130207752	0.010597980161430653	0.010733436657924367	0.007795553157714963	0.010148369541713831	0.010755320342299313	0	0.00048607171161418883	0.0005953343647597809	0.00014155782960434404	0.0004117263238633262	0.0008181923080352593	0	6.962437366309082e-06	0.0005475038453532921	0	0	0.0006064672599725984	0	0	0	0	0	0.00012533951017801304	0.000736180145551546	0.002055357553743309	0.00228817569469153	0.026481868646104578	0.0006214444221702697	0.0023585685961791114
