sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017109699071011786	0.0014053651071019857	0.0012863960861230206	0.034440663121813264	0.0001981307202562066	0.0012697968933969017	0.007614153774912147	0.008054750951304035	0.008319949219142364	0.007534312519533515	0.008119951945184778	0.008394679891052026	0.008752415993381613	0.009198144391242224	0.009457925368899667	0.008491814158805955	0.00905404061963877	0.009774484334504785	0.009250532343482498	0.009549976027306006	0.009932436041050319	0.009067594925170397	0.009220229828672655	0.010183432571633677	0.01153890177296124	0.011389792861543846	0.011401127412787537	0.00963581664309121	0.011276872052829345	0.011355021389427455	0	0.0002787430083006637	0.0001558396057880218	0	6.672297450383002e-05	0.00032372020652804423	0	0.00022879697657873788	0.00033488980273033153	0	0	0.00043643893371880793	0	0	0	0	7.558025081499942e-05	0	0.001072749065362144	0.0021877253451842993	0.002134593146739805	0.03524077613607113	0.0009663394302008577	0.0021106239219368383
club-moss_0.001_1x_23	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013858325511273417	0.0008278666366561271	0.0006589337829882025	0.036075702883403005	0	0.0005986256137137103	0.00796595189045457	0.008167460244828506	0.008119358909087437	0.007847550770721412	0.008189495808374025	0.00828516369604948	0.00895684505773442	0.009383080474537175	0.009423633451150493	0.00895511723717679	0.009138663324747331	0.009617519327599466	0.009357910477315157	0.009448459660663322	0.009746966778880317	0.009441738883899431	0.009313491852261158	0.009936281078732345	0.011459580619252563	0.011209939294672955	0.011113355649708834	0.009679499028025229	0.01106663239240857	0.011084035361329403	0	0	0	0.0003712320092823518	0.00014639499043378468	0	0	0	0	0.00016452043636672187	0	0	0	0	0	0	0	0	0.0006451518901797737	0.00171088529251473	0.0014975625726815212	0.03683951715745237	0.0005959877076004982	0.0014480549822484257
club-moss_0.001_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013293335733131073	0.000686270439530734	0.00041251028818245494	0.03668822234858016	0	0.0003627998667364851	0.008170678194835301	0.008273006758361401	0.008270511688861393	0.007996475290191096	0.008562448459851657	0.008301541019650083	0.009026771053487592	0.009216227363980423	0.009331877574651704	0.009226916206807267	0.00907504180260732	0.009494369064459218	0.009227796529353571	0.009474967587955963	0.00964646567095595	0.009418526107355718	0.009193447238920904	0.009770495621418518	0.011419010102831861	0.011096949878336981	0.011010460803394184	0.009645651791769017	0.011052928081443647	0.01094704006835201	6.581413393669244e-05	0	0	0.0003635743286636295	6.636129143877678e-05	0	0	0	0	0.00019207043204461094	0	0	0	0	0	0	0	0	0.0005241236208138877	0.001511599684824505	0.0012901595999421644	0.03753922863192338	0.0004080682915459377	0.0012161332417934823
club-moss_0.001_1x_HiSeq2500L150R	0	0	0	0.0	0	0	0	0	6.028598274809838e-05	0	0	0.00020187237486768428	0	0	0	0	0	0	0.002202751358224342	0.0020173691440380503	0.0020128762420308366	0.03184942250849343	0.000777760213957368	0.002038456007291578	0.00757131714798176	0.00797807418662766	0.008303650235023774	0.007012335465487185	0.00809383470826619	0.008444753341798172	0.00862397123059766	0.009539903873429845	0.00979303325510339	0.008207502762662466	0.008834223407663044	0.009974013492100031	0.00887700176303674	0.009655763354807334	0.010221934018540324	0.008584305422158156	0.009197949766509228	0.010329264645241087	0.011820459286669971	0.01178592175555504	0.011873369306618087	0.009787793187986282	0.011513019574003525	0.011865451347825462	0	0.00021835431446792786	0.00046079063658643893	0	0	0.0006517049151834042	0	0.00042047386769661355	0.0008371177607332525	0	0	0.000976742896597882	0	0	0	0	0.0005564474944420583	0.00041376561790906763	0.0015127925265420172	0.0028594254560271315	0.0028734488759982746	0.03355322495790425	0.0014684666151365544	0.002887341416697997
club-moss_0.001_1x_MiSeqv3L250R	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017521983348028902	0.0013971596115481821	0.001270665330079801	0.034144247071081435	1.741531853916012e-05	0.0011865102092182278	0.007871407710858369	0.00820303934212152	0.008182592147022993	0.007361766685576754	0.008123326535415032	0.008217503200998233	0.008812226408989265	0.009118418328187383	0.009537400053828748	0.008388991808126467	0.00885531908602244	0.009765008709172518	0.009022207407231253	0.00940525373351997	0.009726068276084354	0.00906647140332395	0.00886162264436463	0.010008423637473673	0.011486791897610038	0.011380833764073506	0.011328682229788	0.009654386992883457	0.011195891964846383	0.01125219495681229	0	4.576266531275408e-06	0.00027697341948140775	7.270162465966568e-05	0	0.00021258038291194215	0	9.178570401391362e-06	0.00020106635934524775	0	0	0.00027970254966136476	0	0	0	0	0	0	0.0010469216550250682	0.0022433903313399117	0.002102606644726057	0.034917872405306416	0.0008747095659039639	0.0020488557728927104
club-moss_0.001_1x_novaseq_profR	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013729828471770178	0.0007154628507091143	0.0004185737264933431	0.03708643725753058	0	0.00036057853927817796	0.008049075021779872	0.008226573623285716	0.008258993739379328	0.008224818908879716	0.008452265570400574	0.008324937285194123	0.009121792435990983	0.00934025936978844	0.0093917573263409	0.009141950653075437	0.009221767068687381	0.009496608310034516	0.009405270620796213	0.009458932180510082	0.009690060425016633	0.009561306350488352	0.009393636481475509	0.009861392836988392	0.011478633671440197	0.011063396488597	0.010947208012492493	0.009680084071139516	0.011033902251827987	0.010877736670991123	0	0	0	0.000389483240069155	0.00014648980201337203	0	0	0	0	0.0003894155311722214	0	0	0	0	0	0	0	0	0.0006034992119990923	0.0015624793147831495	0.0012945807821992394	0.03797969514021193	0.0005480941453326338	0.0012339829238764422
club-moss_0.001_2x_20	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.000436218100497765	0.0004930295614100633	0.0005662928082507124	0.027699129313139004	0	0.00057089523860121	0.007308251469708482	0.007607627922646354	0.007723451651683533	0.007075789448289904	0.008118616660010458	0.007914989966291919	0.008202136401683213	0.008555141354200657	0.00890089922154802	0.007906095743880237	0.008463604651064216	0.00903541127615648	0.00827611169155762	0.008768311635340975	0.009235122172875365	0.00837374582708883	0.00846072007454901	0.009375711241143003	0.010366316317473645	0.010397333670942088	0.010530661578847078	0.007834502909500829	0.010052921958661365	0.01053212166153239	0	0.00016285164398388563	0.0001935825394323576	0.00022237378310507872	0.0003308665453315429	0.000329161650273635	0	0	9.267173441207532e-05	0	0	0.00017501319028923046	0	0	0	0	0	0	0.00019757840825374018	0.0014722978807777398	0.0015682800665476337	0.02871090768289708	0.00016205503847666058	0.0015835108464999914
club-moss_0.001_2x_23	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0001786344947610763	0	0	0.030201323617208398	0	0	0.007949053574514697	0.007982449031937677	0.00799940600287563	0.007795792635480692	0.008385805380188183	0.008051831591933123	0.008457615281822095	0.008682892796380015	0.008845517197114017	0.008634077952904384	0.00874173852441551	0.009040706194415549	0.00866483597726242	0.008931922912886803	0.009243344440967638	0.00887963033822825	0.00876066874100001	0.009325817860501018	0.010372609755151863	0.010322482330373695	0.010333880021331954	0.008044857797938731	0.010067950622780653	0.010304350604201984	0.00010833972165846806	0	0	0.0006265837972726507	0.0002994396224654805	3.412423714088675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009485281872703144	0.0008860311552283395	0.031170949181268393	0	0.0008884284777203044
club-moss_0.001_2x_25	0	0	0	6.028598274809838e-05	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0003438600860584673	2.2951750138666682e-05	0	0.03161648566386743	0	0	0.008283689111572734	0.008226588234745424	0.008146188996744574	0.008289277675018747	0.008529598124806581	0.008251850843683739	0.008914751365177165	0.008926193812469285	0.009006024548491198	0.008979729099580669	0.009020175873926117	0.009237445234359543	0.009056586490519547	0.009225446398684833	0.009404495491453946	0.009280358575922465	0.009143939209107166	0.009479194514907308	0.010596290665513375	0.010477244860947588	0.010454468119776239	0.008365294859879358	0.010303317339592888	0.01039748339144686	0.0002843909848287973	0.00020212950112974415	5.4712211330576466e-05	0.0009344276809062357	0.0006577394066795694	2.647587667947704e-05	0	0	0	0.00013941200106681872	0	0	0	0	0	0	0	0	0	0.0010034239238687626	0.0008497147994032117	0.03258484835455189	0	0.0008363522148762126
club-moss_0.001_2x_HiSeq2500L150R	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0007856852566217043	0.0010785614998558568	0.001259006241680849	0.024145967674806923	0	0.0012502045173098386	0.007316004149833466	0.007692313979952403	0.007983364890959854	0.006780798840196889	0.00790673976727041	0.008170322538171293	0.007843271794768736	0.00856844988756178	0.008841663203655425	0.007260957013883629	0.008123944817379769	0.009166437518624004	0.00789421258724421	0.00864311421551578	0.009256113430330504	0.007812428114209458	0.008281422190608456	0.009400602549776482	0.010415314929265063	0.010686031487355696	0.010869119417079576	0.0077861904301187446	0.010258764407993004	0.010831248385839043	0	0.00014197554479111751	0.000303219022103951	0	0.00028553893039140466	0.0004773362043761775	0	2.239928144365244e-05	0.0005681481397439292	0	0	0.0004655366683733453	0	0	0	0	0	0	0.0005530633052043266	0.0019452480022941199	0.0021600430431026885	0.02639401188841295	0.0005737771557369209	0.0022463784648503182
club-moss_0.001_2x_MiSeqv3L250R	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0005120345727832598	0.0005007351133539117	0.000607549842001065	0.027571397861246183	0	0.0005546699109856279	0.007556185613466049	0.007687277426725259	0.007820527074120953	0.007274752871989754	0.008045408563234657	0.008108854104263763	0.008303223291599937	0.008673458341291074	0.008964308096923723	0.008206492358882156	0.008322661760734151	0.009136748202971057	0.00859750698758277	0.008980122483925657	0.009404180598882705	0.008616500465463695	0.00863819033698976	0.009492150322837456	0.010509426622811735	0.010516397975409264	0.010585811624858832	0.007975030682677575	0.010151096397615023	0.010558285575075987	0	0	0.00013949937218360464	0.0001530914817373663	0.00022196035366750522	0.0002610505707125732	0	0	0	0	0	0.0001677989443042982	0	0	0	0	0	0	0.00020060782333053417	0.0014599593303630254	0.0015345747450834502	0.028475567276023406	7.496256705663562e-05	0.001547351420358889
club-moss_0.001_2x_novaseq_profR	0	0	0	0.00020187237486768428	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0004364475013727276	4.8380903427291955e-05	0	0.03217327962820593	0	0	0.008499550028179259	0.008165713638962013	0.008210893691397048	0.008635628332890999	0.008794917960138537	0.008375733598608104	0.009097460424831616	0.009083763032533887	0.009185738406770283	0.009439497045131584	0.00926954810023195	0.009401715822533574	0.009200120204138296	0.009369225009507876	0.00953563975226035	0.009598834719843907	0.009354922781085295	0.009611815626994202	0.010796615496940554	0.010588544000981748	0.01054932680816767	0.008562218003080102	0.010436338960952196	0.010490319716513818	0.0003149445037309295	0.0003161432048605084	6.710914771279608e-05	0.001292022118826952	0.0005997752440461968	0.00014292819873606977	0	0	0	0.0004345901510331984	5.2172606273770405e-05	0	0	0	0	0	0	0	3.304847322982418e-05	0.0010240971432409207	0.0008769182568094669	0.0332364332056071	0	0.0008519565040481236
club-moss_0.001_4x_20	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.020495626790337895	0	0	0.005915467025409571	0.005863944458796566	0.006141533034518698	0.005539289549369553	0.006576054346492222	0.0063968159913062594	0.006534422020975095	0.006778597981187295	0.007122703284376475	0.00625724709176656	0.006926784400441699	0.007278865773359566	0.006925754951960239	0.007290557542918186	0.007742629351845776	0.006818948103890277	0.007413735770819385	0.007730198266568622	0.008057772239570049	0.008418388140001176	0.008656472890362199	0.004986096675567042	0.007908230399654936	0.008647641194055922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6320505887265107e-05	0.021663602037376606	0	6.618468109265141e-05
club-moss_0.001_4x_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.02483774923867965	0	0	0.006699123510230054	0.006363684963948013	0.0063884376835380285	0.006536448024501151	0.007243374760466548	0.0066161851893359325	0.007297862814082068	0.0074007912017735045	0.007506567701546896	0.0073745992498186475	0.007587408504704962	0.007732587298295179	0.00787940303965129	0.007932776552976861	0.00820254296803602	0.008271410218234743	0.008212458276368628	0.0082335877628964	0.008651026831036579	0.008809982966168639	0.008916530221547592	0.005733986691652371	0.008399479845156432	0.008896958058124294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02591171843665996	0	0
club-moss_0.001_4x_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.02713643505191843	0	0	0.007456169708397464	0.007202700260908523	0.007203174391564038	0.00738257368660189	0.007955874381143757	0.007331125789486803	0.008213294746677757	0.008230568656017012	0.008262202237577565	0.008379356046655406	0.008457053859309505	0.008396521111003197	0.008637470072885622	0.008683532843301589	0.008908144935924844	0.009051506833550604	0.008826992300035474	0.008901243978219564	0.009484238142715484	0.00950999795260643	0.009575464439592452	0.006816135987994576	0.009196401928334597	0.009564661246825756	0	0	0	0.00028522534974639857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2719756943855316e-05	5.4523893826097236e-05	0.028235204589712737	0	6.673884961039267e-05
