sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0025741281053756077	0.0024464124877076727	0.002199815882148725	0.0021709679204274983	0.004621575506444386	0.0042379707304831885	0.003883561428039818	0.0038303624921201505	0.006257540577133601	0.005991525618544521	0.005658377548998594	0.00557322656302801	0.008329253165409282	0.008234709186309542	0.007539489981914658	0.007355415162909879	0.010060076218637488	0.009847225657241259	0.009216942558710223	0.009007677117700497	0.01943210845865314	0.019281328675968094	0.01851462618886314	0.01823873592317377	0.0008265398491338511	0.000575600881215691	0.0003428911864385446	0.0003835196847117351
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.0025754729312051	0.0021945134077829193	0.0018618551719974288	0.0018498705755151882	0.004526857926486501	0.004061405575860165	0.0035771608143444385	0.003553551646447606	0.006530482881241272	0.005966769358782245	0.005536996916112231	0.005441047355835239	0.008177158238643553	0.008036174884833403	0.007353114964345403	0.0071142477251467	0.010154627564192643	0.009844693394606469	0.00904361503793887	0.00889678278546423	0.019562543721211398	0.01904741597926367	0.018376531048237495	0.017993051738782212	0.0006544071125406841	0.0	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0023148576531015434	0.0018244786688675356	0.0015395527456984672	0.0016861128928781087	0.004273435744411792	0.00376607647570665	0.003354057918260039	0.003387212539050172	0.006232085243785619	0.005658254742281907	0.005290322872127805	0.005335640493316699	0.008005463492183824	0.007785114157339719	0.0071446911211090385	0.007046768059302063	0.009965261216443092	0.009649908282016157	0.008970490498903425	0.008896041369555798	0.019740003793889804	0.019026068276639215	0.018397700271318946	0.01814789894075888	0.0004290228576303361	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.002493282705173421	0.001893320866808279	0.0017421863411558386	0.002157795607453507	0.004331968131568242	0.003887021854569331	0.003550535148094461	0.003756995151178087	0.006210025632112363	0.005700557818523346	0.0054769971568595964	0.005673660479743983	0.00792692265428888	0.007936596898669561	0.007313268106497413	0.007432667290830866	0.010114791633062154	0.009717366670395517	0.009154713834343617	0.009220525632903858	0.01987749610514893	0.019131142134657515	0.01849878811758032	0.018490169112498355	0.00046759925820032816	0.0	0.0	0.00040763085406575245
nematode_0.002_1x_1	0.0025741284391164114	0.002593766950711829	0.00232744009142724	0.0024767995813918505	0.0	0.0	0.0	0.0	0.005438444487323467	0.0052833070546343085	0.005001724945418479	0.005042775694864339	0.007341848466486603	0.007205705953969602	0.0068440843759673044	0.0068154227935470135	0.009210519324599944	0.009216521141526133	0.008616942047791216	0.008586268372141295	0.010985536988173034	0.011055958675197148	0.010404408823244095	0.010234426971427908	0.020231840111346735	0.019941230618448852	0.019296236982743308	0.019157806240223438	0.0018991967426095332	0.0015736666850965204	0.0014994859984260702	0.0015759879168011446
nematode_0.002_2x_1	0.002428819505705998	0.002194206906465817	0.0018217835769660088	0.001868305315985219	0.0	0.0	0.0	0.0	0.0053162012956985	0.0050397731853440994	0.004518450004292603	0.004452005859141341	0.007354361780231946	0.0069273738582695385	0.0063955790588663426	0.006391348136600527	0.00914480071705727	0.008942838550424041	0.008271214214229435	0.008077610394424957	0.011011751553125684	0.010744147309587249	0.010112320204725895	0.009834139340103203	0.02092277808711106	0.020219548322097068	0.019468300713499285	0.019158819028871447	0.0016165716790338383	0.0011364565770844554	0.0009631004350390627	0.0010366321528919576
nematode_0.002_4x_1	0.0021874096877325475	0.0018639056675947862	0.0015391895281118807	0.001721788699343063	0.0	0.0	0.0	0.0	0.005125812260471455	0.00472877484960754	0.004300663664190908	0.0043191758417625015	0.007151260871362054	0.006662781876216601	0.00618036269108325	0.006219184093000913	0.008901571117030467	0.008637429981538351	0.008034799812341857	0.007961751766877887	0.010762841033859117	0.01043894274018193	0.009839038949434897	0.009674418266208152	0.020652287364084202	0.019923628230971147	0.01927186116066459	0.019007638293967278	0.0013545843888206795	0.0008632958913843906	0.0006653355313528898	0.0008601329360102807
nematode_0.002_8x_1	0.0021849347305951516	0.0018739331517702718	0.0017052900103381296	0.0021573160822496457	0.0	0.0	0.0	0.0	0.005161392788014339	0.004732055346608977	0.004466868814482394	0.004694543840864667	0.007060712525115381	0.006563053972266831	0.0062996926278157134	0.0065552349813384515	0.008875343449337903	0.008735352266133735	0.00817716475124044	0.008389077817526088	0.010872707113749531	0.010503702237758723	0.01003378141640146	0.010047217920087798	0.02074497396171479	0.019928270460150506	0.01929976898611458	0.01926495429047642	0.0013858950752389946	0.0008195867470320606	0.0008141936090434124	0.0013110320999634988
nematode_0.004_1x_1	0.004620714969458205	0.0045581932301659925	0.0042960956352426785	0.004302951335273838	0.005437434529035251	0.005353730254097688	0.005154281380349414	0.005128211883370138	0.0	0.0	0.0	0.0	0.009358448492346518	0.009138316088882669	0.008839933469316988	0.008691178121974535	0.01085186597036236	0.010979611287538495	0.010416294016353652	0.010071704720849419	0.012985230332862554	0.012593525742398855	0.01208307685650003	0.01180981531730108	0.022118469857466728	0.02188829250105693	0.021171655221128557	0.02082995427982535	0.003609665697255641	0.003511550843897501	0.0033932261753478825	0.00343944988076353
nematode_0.004_2x_1	0.004206122486760746	0.004059526072803013	0.0037594242791597686	0.003834714055464198	0.005243627150332806	0.005038145338854157	0.004721604722307163	0.004669619392036663	0.0	0.0	0.0	0.0	0.009088537407796422	0.008724409177554198	0.00838921785592115	0.008184749967046887	0.01090694215578772	0.010780827473204031	0.010176916228881214	0.009935374860212573	0.012990698964320719	0.012492429757599793	0.011971935552095723	0.011627875196435898	0.022210236197081387	0.021610241134953745	0.020924734868487064	0.020633112898370557	0.0033936554052210136	0.0030652913622381925	0.002913466452659738	0.0029637800138324114
