sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_4x_30.hist	97003098	1379818	287769	106583	56454	34230	21966	19621	12619	6995	8159	9219	4096	2640	3274	4737	4046	1685	706	1736	3279	3153	1365	398	377	1208	2875	2345	780	389	114	32	570	1711	2312	143	40	20	3	0	1021	935	495	184	29	8	3	0	0	1260
moss_0.06_8x_25.hist	96722815	1490146	291586	110305	54358	34033	19298	16904	14569	7429	7520	8497	3957	3735	4634	3693	2127	1870	3937	2142	1388	555	2636	3356	196	459	1092	2912	1137	567	167	48	2310	1184	375	22	5	1	1982	415	137	55	28	260	735	244	108	35	256	505
moss_0.06_2x_23.hist	96882379	1378101	307176	109121	59621	37526	36672	18016	7093	6313	7363	8319	6135	3390	2161	3127	4959	6047	961	522	337	226	1077	2093	4472	3508	791	253	83	40	11	2	1201	3603	1593	98	27	13	1	0	0	0	920	1413	234	77	33	10	2	931
moss_0.06_1x_20.hist	98153435	1358586	309207	115288	51193	32424	13929	12442	18793	21498	10408	5132	1969	1087	796	1151	1825	2436	5128	7650	4961	1549	670	195	10	4	0	0	0	0	458	916	9515	1096	347	20	4	1	0	0	0	0	0	0	0	0	0	0	0	2919
moss_0.06_2x_30.hist	97354559	1384817	301391	108968	59000	36227	24418	21811	11538	5883	6862	7753	7426	4104	2122	2913	4621	2834	707	1741	3288	1026	1089	2117	3162	1755	395	126	79	1110	3625	1076	429	48	14	0	0	0	3252	179	58	23	11	3	0	0	1105	660	219	130
moss_0.06_4x_20.hist	97908429	1635341	315352	116040	62688	38437	19407	9534	12875	14728	9412	4640	2186	3609	4476	6477	3733	1554	652	1605	3032	2912	1498	437	505	1615	3843	1523	506	252	73	20	3205	368	116	6	1848	1007	200	10	2	0	0	0	1387	677	302	99	32	18
moss_0.06_1x_23.hist	98212970	1322360	301543	107157	58586	36938	36627	28979	11409	5817	2815	2422	3367	5558	6895	7588	4373	1821	288	156	130	213	1012	1967	4202	4905	1106	355	117	57	16	3	4821	555	175	9	1	0	2384	131	42	16	7	1	0	0	0	0	0	2544
moss_0.06_1x_25.hist	97403650	1507164	336787	118026	62613	39815	25546	22819	20661	10536	5100	2514	1996	3296	4088	5915	8117	3381	536	291	187	58	276	536	1145	3663	6828	2197	731	364	107	30	11	0	0	0	389	3949	788	42	13	4	1	0	0	0	0	0	0	2651
moss_0.06_4x_25.hist	96896984	1454144	298537	109930	58666	35676	20216	18058	14514	7401	6979	7885	6695	3700	1913	2249	3567	4761	2146	1167	756	1131	5374	1571	91	291	693	1848	2348	1173	346	102	187	560	3393	211	59	31	5	0	483	1141	605	225	36	11	4	0	0	1102
moss_0.06_8x_30.hist	96861965	1472892	288825	109094	54545	33785	25991	14199	14403	7344	8533	6766	4401	3882	4815	3494	2013	1655	3484	2668	1730	539	1781	3463	497	448	1066	2713	903	450	1491	442	405	1216	1405	86	23	12	1945	170	55	21	10	244	824	273	121	39	12	865
moss_0.06_8x_20.hist	96845785	1511556	295934	112443	54701	34283	22926	11935	17383	8864	6057	6843	6495	3589	2657	3845	4681	1949	752	1852	3497	2461	1065	502	1073	3432	774	248	243	3404	1111	329	130	14	469	2191	629	342	67	2	0	766	933	349	57	18	7	1	0	1300
moss_0.06_8x_23.hist	96781692	1458819	294805	109739	56427	34580	24687	21696	8542	8461	9869	7078	3026	4996	5524	1756	2238	2987	2792	1519	1620	2651	1148	1115	2382	2469	556	178	229	3215	1340	397	157	17	1109	1560	447	243	47	205	919	375	198	73	11	2	749	248	81	350
moss_0.06_4x_23.hist	96922930	1532411	288650	110890	53492	33624	29036	14265	8460	9677	11287	7908	3035	2991	3710	5367	3799	1582	640	1575	2975	3079	1333	389	492	1574	3745	1522	506	252	73	20	3213	1114	353	21	5	1	0	1942	646	263	139	51	7	1	0	537	660	395
moss_0.06_2x_25.hist	96916024	1454430	302135	110433	58341	36372	20981	10307	10288	11769	13727	6769	2597	2601	3226	4667	4782	1991	315	492	928	1519	7218	2346	137	75	15	4	0	0	6188	1837	734	83	25	0	0	0	0	2148	970	396	209	77	11	2	0	0	0	1442
moss_0.06_2x_20.hist	97741988	1486274	328562	116857	63989	40057	33192	16307	6489	7422	8657	9781	4721	2608	3235	4681	5504	2292	363	458	865	1415	6721	3241	189	104	22	6	2374	1887	558	164	64	6	1	2427	2318	1263	251	12	3	0	0	0	0	0	0	0	0	2393
moss_0.06_1x_30.hist	96380167	1232531	231744	96655	49719	29400	14846	7293	6302	7208	8407	9499	10390	5742	2970	944	543	398	837	2060	3890	6367	4266	1247	72	39	7	1	0	0	0	0	1782	5346	2511	155	43	22	3	0	104	41	21	6	0	0	0	0	0	2493
