sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
club-moss_0.0_1x_HiSeq2500L150R.hist	94487207	32497766	4927452	1827694	972938	590631	210144	103246	134597	153978	179610	88578	34006	18798	21302	30824	48893	65270	48356	26326	17075	5335	2310	675	38	20	3	0	6199	86792	26385	7838	3134	360	113	6	0	0	0	0	0	0	0	0	0	0	0	0	0	59050
club-moss_0.001_1x_25.hist	106639056	9440995	2168387	758133	399802	255513	146499	130864	187806	95780	46373	22869	16930	27954	34683	50188	42211	17587	2796	1521	2485	4067	19319	37564	13436	7463	1684	541	179	88	25	6	155	465	38882	2429	697	379	74	3	0	0	0	0	0	0	0	0	0	31415
club-moss_0.01_4x_MiSeqv3L250R.hist	131143104	16458435	2738657	994302	548115	340324	170422	83729	98356	112518	61995	30573	28591	47207	48330	15376	10483	13994	29461	20479	13283	4150	7683	14938	5854	3251	6012	16032	5343	2670	790	233	3317	9951	7335	457	130	70	13	9187	5596	2292	1215	454	74	23	9	2	0	17350
club-moss_0.001_8x_25.hist	93655595	27152896	3628950	1385111	696880	436077	200419	179031	145029	77361	90238	70440	32351	53417	52629	16744	26559	35455	17404	12751	24085	22866	9907	7112	15198	19703	4448	1431	16199	8367	3403	6806	2721	5583	10282	641	183	5394	9743	540	179	72	5917	7360	1225	407	181	59	18	13108
club-moss_0.0_8x_25.hist	88817324	28718384	3818147	1454007	741428	459736	296020	145438	146005	104845	68076	76925	53409	36334	45080	40726	23476	16033	33753	21995	14266	5643	26807	22789	2405	7695	18313	8827	2941	4085	17487	5195	2077	238	14578	910	260	7061	8640	479	158	64	7949	6684	1113	370	164	53	16	13820
club-moss_0.001_1x_MiSeqv3L250R.hist	106979445	8313472	1927134	686010	337341	216257	121387	108433	163789	131717	63773	31450	12073	14487	17974	26008	41254	55072	8760	4768	3092	978	4645	9031	19297	21044	4751	1529	508	253	74	21	7943	23830	8555	533	152	82	15	0	0	0	0	0	0	0	0	0	0	32872
club-moss_0.0_8x_MiSeqv3L250R.hist	89586750	29465240	4074730	1519376	813028	497049	254984	227773	129668	79660	92920	95370	36614	37476	46497	48116	27736	11556	21509	34912	22645	7075	10268	19965	22435	12462	2813	904	14130	17603	5214	1548	2350	7050	12702	792	226	11876	2374	130	42	1591	11498	4310	717	238	105	34	10	15052
club-moss_0.0_1x_20.hist	103531749	12431456	2624826	926860	500366	318438	196011	175093	175402	89454	43310	21358	25322	41810	51875	43942	25330	10553	3202	7882	14889	24374	41377	12106	711	394	87	27	8	3	5024	10047	38137	4398	1398	86	23	12	1	0	0	0	0	0	0	0	0	0	0	36727
club-moss_0.0_2x_20.hist	92124784	32366937	5113772	1825855	1006818	629160	302582	148662	106508	121845	142128	99899	38353	21200	26303	38062	60373	60460	9617	5235	3394	5172	24570	47774	2809	6793	16168	25542	8513	4255	1259	373	148	16	4	37111	10668	5818	1162	63	20	7	2	0	0	0	0	0	0	36969
club-moss_0.01_2x_23.hist	132990347	11486375	2449450	862470	462679	292972	206749	184686	103002	52530	25432	28738	39953	65969	40176	12782	7367	4759	10019	24663	32870	10270	4449	1301	660	2111	5024	13397	14498	7248	2146	636	253	28	7	0	69	20204	4039	223	73	29	14	4	0	0	0	0	0	22400
club-moss_0.0_4x_MiSeqv3L250R.hist	90873303	30208239	4386457	1594489	881739	548497	224507	110302	143355	163997	97109	47891	30571	50478	62629	44351	25566	10651	10660	26239	49563	15487	6710	2596	5548	17753	30152	9709	3235	1616	478	955	31024	3577	1137	70	19	9	7161	14972	4989	2044	1084	405	66	21	8	1	0	23541
club-moss_0.01_2x_MiSeqv3L250R.hist	134061487	11667152	2574832	900127	474546	301532	185127	165370	153967	78522	38017	18748	18272	30170	37432	54166	31224	13009	2068	2496	4714	7718	36660	13856	814	451	302	805	16750	8374	2480	735	293	32	9	0	17050	9299	1858	102	33	12	5	1	0	0	0	0	0	24452
club-moss_0.001_4x_20.hist	95449488	33357045	5217059	1868302	1032468	642014	249268	122468	175352	173792	84145	41497	39440	65121	80797	32340	18642	9021	18992	46749	35520	11099	4808	7499	16024	35586	8034	2586	861	429	11268	22536	14356	1655	525	31	8	3	10829	15223	5073	2078	1102	412	67	21	8	1	0	26694
club-moss_0.01_2x_25.hist	132939068	11547513	2446641	860203	459923	291600	193637	172972	111244	56733	27468	26981	37511	61936	41054	13061	7528	5725	12051	29664	29309	9158	3967	1159	538	1722	4098	10928	16776	8387	2484	737	293	32	9	0	0	18784	4993	276	91	36	18	5	0	0	0	0	0	22715
club-moss_0.0_2x_novaseq_profR.hist	99634315	15770784	2956286	1048164	570540	362244	223800	199916	147639	75295	36455	31916	44372	73264	37911	14993	23781	31746	17653	9610	6232	5651	26843	36300	2134	1184	266	84	5696	25866	7663	2275	909	103	32	1	0	10263	17955	996	331	134	70	25	3	0	0	0	0	22877
club-moss_0.001_2x_25.hist	104586552	14202824	2842646	1003308	541093	343615	210775	188281	136841	69788	33788	33256	46235	76341	41763	13287	7658	6659	14019	34507	37722	11787	5106	1493	2292	7336	17459	5621	1872	7050	17159	5097	2038	234	73	3	0	0	22696	2578	858	350	185	68	10	2	0	0	0	21989
club-moss_0.0_1x_23.hist	103196586	9075488	2078803	729546	388382	248230	147826	132050	199463	101725	49252	24289	11278	18621	23103	33430	53027	48247	7674	4177	2708	1014	4817	9366	20013	26079	5888	1895	630	314	92	26	9	0	32461	4546	1306	711	141	6	1	0	0	0	0	0	0	0	0	31645
club-moss_0.001_1x_HiSeq2500L150R.hist	104266164	27064150	5124375	1811338	894521	572113	224346	200405	302714	217918	105510	52034	19976	11041	12032	17411	27616	36866	77613	47095	30547	9545	4135	1209	70	37	7	1	1222	17108	62052	18436	7373	849	269	15	3	0	0	0	0	0	0	0	0	0	0	0	0	55586
club-moss_0.01_2x_20.hist	135319683	11054568	2492261	872844	462297	293162	203299	181603	137658	70204	33990	16762	23182	38277	47490	42753	24645	10267	1853	4561	8614	14102	36943	10809	634	351	78	24	1698	23783	7045	2092	836	95	29	0	0	2945	17184	953	316	128	67	24	3	0	0	0	0	23624
club-moss_0.001_8x_novaseq_profR.hist	93222464	27238468	3635912	1385908	702545	437811	212003	186715	144785	75177	87691	76391	32508	53675	46818	17302	27444	36636	19693	10721	20250	26385	11432	7324	15650	13249	10059	8014	2670	8517	14592	4334	1732	198	12287	4601	1321	720	11560	641	212	86	6241	6464	1076	357	159	52	16	14830
