sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.002339221614163819	0.0013983666747558123	0.000562332084901909	0.0	0.0036441284148429043	0.0028803250124679667	0.0020210274014175944	0.0017566917783066547	0.0054656071478978	0.004405327456166248	0.0035415116637399807	0.0032639298329332988	0.007014784438796365	0.00588587804365366	0.0050289820065527145	0.004791710346945894	0.008381945977908188	0.007567754368288051	0.006567274724295276	0.006289125776820294	0.016933366181426504	0.016085530171476223	0.014805830153481494	0.014465032264022647	0.00048727652671979883	0.0	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0016975075036290506	0.0006731802068434882	0.0	0.0	0.0030557804451689795	0.002335213433013714	0.0013099328293575557	0.0011232021682537011	0.004691850261145676	0.0038657188297964067	0.002837165545423467	0.0027435469831846716	0.006444954616865862	0.005363059048893964	0.004496701564476118	0.004329940530757956	0.007882740582558577	0.007027678189621725	0.006061145911376177	0.0058674369414762565	0.016505042415656597	0.015518067371392488	0.014332528213979569	0.013951599672392368	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0005515043833450802	0.0	0.0	0.0	0.0021648871270662563	0.0013128723913612918	0.00038511168294915745	0.0006562552114805114	0.003891337863698511	0.0028736818146018143	0.0019960208490596215	0.0023650137975288394	0.005710379362403622	0.004457921773154862	0.0037406925857954142	0.004153336813532355	0.007012030396363807	0.006093932726351064	0.005284087706790763	0.005651325986108465	0.01582755031838941	0.014829269499923145	0.013771885451075013	0.01421969756108422	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.00044460855340450786	0.0	0.0	0.0	0.0020376577613920237	0.0011163861745370738	0.0005970477602729641	0.0013099742334207291	0.003659495088696949	0.002783857344691702	0.0021955866453340447	0.00312762311329506	0.005629647079056248	0.0043882823639126226	0.00381301955272231	0.005040848688865303	0.006866818862074797	0.006019246194654759	0.005465926732040712	0.006513116578901495	0.015714503373012747	0.014691913520474996	0.014054497792147772	0.015159032680868432	0.0	0.0	0.0	0.0
club-moss_0.002_1x_1	0.0023398734257665354	0.0017558750348460757	0.000568140861079692	0.00044830278127227027	0.0	0.0	0.0	0.0	0.004584827550960301	0.0038808942615869424	0.0029325286789844388	0.0027170381042858575	0.006271847084783793	0.005330804732331721	0.004426714713811234	0.004139532675336058	0.007880189327041306	0.006767235889285027	0.005911549369189108	0.005608418226733605	0.009240859266302947	0.008338737013446179	0.0074734662591308424	0.007126532496119495	0.017665187462782936	0.016926528954876254	0.015727118406220965	0.015302827616489588	0.001415299082139869	0.0008849625242050077	0.0	0.0
club-moss_0.002_2x_1	0.001353084196791186	0.0006736398442048837	0.0	0.0	0.0	0.0	0.0	0.0	0.0037300869704912976	0.0029955987023639655	0.0019871362382765903	0.001871846701438305	0.005395473790853333	0.004484054973250221	0.0034697150486250935	0.0034017020544834633	0.007141557357755178	0.005936004878492001	0.0051526131507393024	0.005063256215845541	0.008440213927960618	0.007616410647428332	0.00665062912542781	0.006547205830084869	0.01702870360542721	0.015973495721361138	0.014886792376147616	0.014691296589461052	0.0005456463675168065	0.0	0.0	0.0
club-moss_0.002_4x_1	0.000545850032914122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030018309695540456	0.0021133241044435248	0.0012554406312608362	0.0014505760355577203	0.004650767858253169	0.003682397608928108	0.0027814307134105694	0.00309421525554535	0.006579959578028469	0.0052299715496173125	0.004496693506196726	0.004859835923167594	0.007857639653722114	0.006932667362066812	0.006031923836638146	0.006419078752213476	0.01641203456754496	0.015384021713904267	0.01440761183617647	0.014847327217338358	0.0	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028778150217242237	0.0020516863118774206	0.0015089222373981096	0.0022535822666759505	0.004567344213065575	0.0036704219157751286	0.0030689411175821575	0.004026045387422114	0.006430815684646102	0.0052161073357797115	0.004758465216934913	0.005866552392843893	0.007678872018550998	0.006928993894156211	0.006284595026920448	0.007510944877603063	0.016379189600023762	0.015366330438586482	0.01482128630048925	0.016055303241174816	0.0	0.0	0.0	0.0
club-moss_0.004_1x_1	0.0036468813671796615	0.0031614626060916667	0.0022308613170081266	0.0020557923662424455	0.004587009280264913	0.003855952103542605	0.0030938756932160317	0.0029006177914066783	0.0	0.0	0.0	0.0	0.007398150699229365	0.006762768877263393	0.005977174563408085	0.005866393111608404	0.009226064342356084	0.00840282051985925	0.00752291025000794	0.007228951313802998	0.010454380849488543	0.00988351697557342	0.008928102228522038	0.008769845575152445	0.018659678711109125	0.017999828573819834	0.0168925479818871	0.016541121116832334	0.0028764236748990337	0.002498981210349271	0.0018087801715847415	0.0014044039811584037
club-moss_0.004_2x_1	0.0027908907252917913	0.0023393521877350786	0.001310636221853069	0.0010919640692693242	0.003760091057237722	0.0029988722113742077	0.002110423677118713	0.002005249542223557	0.0	0.0	0.0	0.0	0.006915818923173319	0.006011512798827636	0.005072984583197623	0.004951735921727115	0.008730456483154434	0.0075541004520305885	0.0067884082945895725	0.006629035563332256	0.009886960049205936	0.00901502164362329	0.008113374347828167	0.007888431622819415	0.018413619976353893	0.01745218374607889	0.016309096617745975	0.016151859539196716	0.002062845299063381	0.0016387597958626105	0.0008045658133577405	0.0004566372185861253
club-moss_0.004_4x_1	0.0019604777024947446	0.0013130742359176739	0.00038469819270984965	0.0005853197019448378	0.002844245308893787	0.001990479073766411	0.0012544601029639022	0.0014781822524741095	0.0	0.0	0.0	0.0	0.006014777041377197	0.005160289011972135	0.004351706947706044	0.004714069368802823	0.007887225914066785	0.0066961522325323245	0.006073379320741859	0.006444136403328651	0.009134919371586383	0.008327565639245412	0.007434769302282799	0.007845914623904899	0.017650510688651852	0.016684773347737082	0.015867654267512823	0.01612576069905109	0.0011299297994379024	0.0005110072488660245	0.0	0.0
club-moss_0.004_8x_1	0.001747698271367176	0.0011537978253136642	0.0006703423876904982	0.0013130803716867206	0.0027022223177058107	0.0019210934871040175	0.0014820004486285855	0.0022570822367857096	0.0	0.0	0.0	0.0	0.005845149006903119	0.005069772786860818	0.004609242496899517	0.005612433017765313	0.0077711269107297665	0.006779961636984868	0.0063534019961600414	0.007540930365562183	0.00890912348518539	0.008151695145008853	0.007736850705119751	0.008986411575449904	0.017674584310509018	0.016793073482104275	0.01634112369503022	0.01751994106502903	0.000878628517802208	0.00040620155191245543	0.0	0.0006112683898728782
club-moss_0.006_1x_1	0.005475721097541941	0.004857637048361543	0.0040132927145422334	0.003696347876682312	0.0062816812058506	0.005581512555220726	0.0047972853447782356	0.004608746303523942	0.007406199899237731	0.007144073428839914	0.006207523538477509	0.00588674501744325	0.0	0.0	0.0	0.0	0.010689691623042185	0.009908535460134723	0.009199755593274666	0.00893053673690841	0.012091124352478869	0.0116431849319365	0.010640008565912656	0.010239515238261545	0.020165117273765683	0.019401794048166884	0.018457809157790498	0.017991941464016375	0.0046466789303322665	0.00427874674457176	0.0035936926498138914	0.003113748438194467
club-moss_0.006_2x_1	0.0042743952005748235	0.003876654730353133	0.0028721094674609184	0.002726957434658057	0.0051719114928869565	0.004493708161812871	0.0036815211615476265	0.0035925352186209933	0.006560095661340789	0.006017880983718938	0.005163200473214503	0.004954260354668219	0.0	0.0	0.0	0.0	0.009905502170170328	0.008908918766140934	0.008280107319052977	0.008167979106679456	0.011189067172560026	0.01049734853567231	0.009742817651550915	0.009496748978266053	0.019587155380735327	0.018491041556101973	0.01760271632286895	0.017473566925123092	0.003497069123898621	0.003153427300164804	0.0024005969637895374	0.0021036575906420844
club-moss_0.006_4x_1	0.0034306263597309026	0.002839247673392544	0.001990828926434595	0.0021494207586328982	0.004287615935951625	0.003469881910306509	0.00277502109234184	0.0030021879758458454	0.005788408298050856	0.005067661068317316	0.004345107274198526	0.004502483875426018	0.0	0.0	0.0	0.0	0.00920171750863826	0.008144194398823102	0.007454345296457616	0.007819315095266347	0.010355198412430192	0.009644212562503638	0.008938061423694132	0.009242908568804938	0.018672207970428612	0.01792257467785268	0.017056733032966443	0.01750400034134055	0.0026756154582786578	0.0020736632044959444	0.0013730107527901304	0.0014861651751977942
club-moss_0.006_8x_1	0.003252402886206237	0.002821782710780951	0.0024186700324591434	0.0031391094111285793	0.004123644733102014	0.0034956600375527823	0.003165041144736326	0.004037539692497744	0.005841047616014942	0.005081003140314795	0.004824797384711656	0.005619747137109302	0.0	0.0	0.0	0.0	0.009147900729800356	0.008264758597371715	0.00794287033024928	0.009205741375753062	0.010435802229519162	0.009786915406035957	0.009366405446375577	0.010675335140937275	0.018854071408573696	0.018077157271150248	0.01776436253196256	0.01891118702439075	0.0026283051773037538	0.0021070636185030796	0.0016666499367474445	0.002400781249047314
club-moss_0.008_1x_1	0.007033074169677144	0.006674951711852655	0.0058918766860424476	0.005690469335906854	0.007898488483040204	0.007390305275706204	0.0067898072943985595	0.006493705027703615	0.009243022587593165	0.009021421212371364	0.008142697981942388	0.007831741567331778	0.010697786854773468	0.010222027266531729	0.00951122435492415	0.009203437424242619	0.0	0.0	0.0	0.0	0.013560048634476617	0.013311912582960843	0.012494759769615931	0.012092595631203313	0.021831385603578522	0.021006170443131904	0.020139086561866762	0.019556577033204712	0.006520247230059905	0.0060634211215794325	0.005521409734856595	0.005069328844670986
club-moss_0.008_2x_1	0.005717980304545675	0.005383110330442284	0.00445986457187581	0.004303990827404009	0.006573602537803117	0.005954212563838668	0.005233767441880444	0.005111743868499509	0.008161440626555471	0.0075690093401166395	0.006706148014177245	0.006633763404003255	0.009616987504152266	0.00891708556529656	0.00816851661497552	0.008075644916671594	0.0	0.0	0.0	0.0	0.012568712029625019	0.011949719757263128	0.011212861164458823	0.010961160124958753	0.020890183952610587	0.02011374345749012	0.019094742712324014	0.018828954534226568	0.0051178929929600585	0.004645557494215723	0.003994140233209707	0.003650918023428448
club-moss_0.008_4x_1	0.004877545795863962	0.0045041697520613695	0.0037345884021356924	0.003737288869943591	0.005732967413791475	0.005157696761275003	0.004490651814977589	0.004660551505058274	0.007294745835786273	0.006787799045526226	0.006069895943049379	0.006213769361116016	0.008914799728475484	0.00827085611526531	0.007461200681287944	0.007759077680654253	0.0	0.0	0.0	0.0	0.011731333495641153	0.011207996806527237	0.010514037139219083	0.010695308123575536	0.020144734956804897	0.019349147775520853	0.018378576615648227	0.018765551700974596	0.004272040236361366	0.0037146491402750294	0.003085186498395801	0.003116645380534368
club-moss_0.008_8x_1	0.004801241867653593	0.004475820322729401	0.0042665301619786485	0.00508101550835362	0.005617824270990262	0.00522911589126048	0.00499321277732611	0.005908393732908835	0.007237439151449496	0.006835844143206556	0.006624695172604083	0.007582717143003505	0.008931374589865359	0.008410712431536104	0.008049530376480395	0.009244431517398144	0.0	0.0	0.0	0.0	0.011749705454145859	0.011277696132174005	0.010990728089109456	0.012446201419831316	0.020271457000277777	0.01967047016439053	0.019417753193270614	0.020620599348830208	0.0041862237334460844	0.003704304970005169	0.003435960653854538	0.004368219919677392
club-moss_0.01_1x_1	0.008412031745498467	0.008169092692036299	0.007240062865081806	0.006947562552786718	0.009271359038233474	0.008739895308869712	0.00811387037292863	0.007761177132484331	0.010483800274933341	0.010223410562701808	0.009437081541159874	0.008986918069650903	0.012112034182058107	0.011554010953427382	0.010710474766018876	0.010508494824699042	0.013573182640222019	0.012962336615783557	0.01211772266470251	0.011767651109270704	0.0	0.0	0.0	0.0	0.022348486509162605	0.021930362269307717	0.02112288989087245	0.02058161358425603	0.007809085388404959	0.007432593923223764	0.006835233120432494	0.006520204149671095
club-moss_0.01_2x_1	0.007360604755519431	0.007059605810863657	0.006101828766841158	0.005910218264403613	0.008109627316963573	0.007645935103462572	0.0069435360059438705	0.006797953666504586	0.009610752561164082	0.009040187674876592	0.008346749372579596	0.007984461072341171	0.011314526796656765	0.010515569961187979	0.009680529148371525	0.009573270040075518	0.012931733519714316	0.011959524989027928	0.011238969087904983	0.010977784360917483	0.0	0.0	0.0	0.0	0.02205814967422896	0.021391425525078927	0.020370819196141244	0.020139116441136366	0.006783691779471082	0.0062211934446858835	0.0056672227065830486	0.005403318531130082
